MOF,Density_g_cm^3,POAVF__,Cp_J_g_K,Henry_mol_kg_Pa_CO2,Henry_mol_kg_Pa_N2,T_ref_K_CO2,T_ref_K_N2,Uptake_mean_CO2,Uptake_mean_N2,Heat_mean_CO2,Heat_mean_N2,Uptake_max_CO2,Uptake_max_N2,Heat_max_CO2,Heat_max_N2,Uptake_min_CO2,Uptake_min_N2,Heat_min_CO2,Heat_min_N2,Uptake_first_CO2,Uptake_first_N2,Heat_first_CO2,Heat_first_N2,Uptake_last_CO2,Uptake_last_N2,Heat_last_CO2,Heat_last_N2,Henry_selectivity_CO2_N2,Uptake_mean_selectivity_CO2_N2,Uptake_max_selectivity_CO2_N2,Uptake_sat_mol_kg,Henry_mol_kg_Pa,Heat_henry_kJ_mol,Uptake_des_mol_kg,Heat_des_kJ_mol,Uptake_CO2_bin_mol_kg,Uptake_CO2_ter_mol_kg,WRC__,nCAC
322_dmp+N520+396_charge,0.6127,0.7029,0.792,0.00285751,2.73e-06,298.15,298.15,3.2276752077102597,17.032932468332913,-22.29650179749055,-11.708084770162895,7.2382136316415,29.328661652233,-17.83185152833602,-9.479942510260846,0.09864016659036,0.2571648897249,-47.67870951157318,-14.60158466766581,0.09864016659036,0.2571648897249,-47.67870951157318,-9.873187783621677,7.2382136316415,29.328661652233,-18.759470718970356,-14.334131993247672,1046.7065762979576,0.1894961547995838,0.24679658817947314,63.550275,65343700.0,-109.8895525,1.862838903,-44.39271,0.90061174,0.279664016,0.310526727,-508.49742190208303
336_dmp+N276+413_charge,0.855,0.5288,0.9239,0.00457654,4.08e-06,298.15,298.15,2.928147235344485,8.193488446616687,-29.494970239842672,-14.211407865232486,5.3043966444993,12.288557939677,-25.352397007734528,-13.469562010900773,0.07341725460932,0.40679885605469,-50.997435497075685,-14.723289167117978,0.07341725460932,0.40679885605469,-50.997435497075685,-14.17336951714864,5.3043966444993,12.288557939677,-26.19584517579713,-13.772372022675368,1121.7007054655132,0.35737491477799527,0.431653304686969,34.0019085,533.438,-80.17672515,3.78064366,-44.07183,1.833900641,0.108997602,0.059434846,130.40175236561822
345_sxb+N101+424_charge,0.5359,0.764,0.7461,0.0041683,2.28e-06,298.15,298.15,1.7115463273194909,22.00768691273764,-23.534633864018456,-11.206477349922654,3.342059340045,40.437694654014,-18.09021210333107,-8.459568105392322,0.14168502784622,0.1853247223864,-51.69061988603411,-15.718207409530722,0.14168502784622,0.1853247223864,-51.69061988603411,-9.110460255513434,3.342059340045,40.437694654014,-18.134363457914038,-15.718207409530722,1828.2009525434419,0.0777703869609669,0.08264712834496789,78.967065,5056810000.0,-114.1695003,3.94269499,-35.07877,0.799429415,0.08496643,0.106283842,-781.8922371741836
350_dmp+N520+427_charge,0.6851,0.6597,0.8177,0.00901396,3.34e-06,298.15,298.15,1.965423133114465,13.385818718313857,-28.54467187755614,-12.567526493038537,3.5748584962520003,22.260742171422,-23.946832923312254,-11.59857148753424,0.11644680632788,0.2860563167186,-50.46219017045517,-14.380021775758722,0.11644680632788,0.2860563167186,-50.46219017045517,-12.7250624086599,3.5748584962520003,22.260742171422,-23.955230342331888,-14.304338473677316,2698.789611140835,0.146828757693044,0.1605902655321703,53.2121235,356000000000.0,-131.0254345,10.71103359,-46.73562,1.788902769,0.008000494,0.004472291,169.33103637545187
454_sit+N433+556_charge,1.826,0.3965,0.5049,0.00318421,2.21e-06,298.15,298.15,1.3092887877485113,2.645998149234619,-32.247234242298084,-16.388607566308,1.970988173226,3.7978693203308,-29.992425500239744,-14.347344291743745,0.22151998270099,0.10574164100083,-50.30614341474876,-19.27214238246457,0.22151998270099,0.10574164100083,-50.30614341474876,-19.101063438076057,1.970988173226,3.7978693203308,-30.526062148752313,-14.347344291743745,1440.8183525708812,0.49481848206384466,0.5189720885535379,11.856465,6234.81,-91.42995487,3.026377357,-51.79477,1.321756703,0.062020955,0.046923125,119.216160829607
509_dmp+N390+306_charge,0.9518,0.4355,0.915,0.00603437,2.45e-06,298.15,298.15,2.3706903083325686,6.482581274609958,-32.449850515672615,-14.636309941295776,3.6719307909085,9.8541130974535,-27.918878265587807,-14.189101340383518,0.13781730886986,0.28116507633456,-50.69419316467183,-15.361704956791836,0.13781730886986,0.28116507633456,-50.69419316467183,-15.361704956791836,3.6719307909085,9.8541130974535,-27.918878265587807,-14.574396655646497,2463.0071579562623,0.36570159445858114,0.3726292518255172,25.0682955,1115880.0,-103.4428544,11.08865187,-52.15369,2.289240923,0.027988992,0.01222632,108.10208196209966
594_tfz-d+N586+731_charge,1.0591,0.402,0.8759,0.551035,7.6e-06,298.15,298.15,0.6137360504415837,4.7834250619842775,-35.04271375452933,-17.648742555493783,0.71061262570394,6.8672727339442,-32.67357801057688,-16.086812254302526,0.08070596712038701,0.16762339509353,-51.70273723714526,-20.729925752493116,0.08070596712038701,0.16762339509353,-51.70273723714526,-20.729925752493116,0.71061262570394,6.8672727339442,-32.67357801057688,-16.77282830194876,72504.59572307952,0.12830472778157484,0.10347814237686435,20.837475,2446490000.0,-117.6560292,1.277137288,-39.90104,2.069707136,0.180772332,0.087341986,
AlTBAPy,0.8079,0.5087,0.9794,0.000106825,3.16e-06,298.15,298.15,8.411440634206114,9.172659381979761,-27.799727739485125,-14.204979869629422,12.584558113344,14.627413215048,-21.95536630782171,-13.165309420450868,0.19651194002382,0.31706546048234,-29.720001280201767,-15.221902641982098,0.19651194002382,0.31706546048234,-29.452675471406803,-13.165309420450868,12.584558113344,14.627413215048,-28.97906814041654,-14.9437687735648,33.80536904893385,0.91701220812036,0.8603406445369803,34.7148615,7.6e-06,-16.41390583,0.050970488,-17.27765084,0.873305779,0.830903746,0.951446522,267.0062668222592
AlTCPP,0.8015,0.5195,0.9842,0.000152802,4.04e-06,298.15,298.15,8.544547991687628,9.47632797012579,-28.497109684061193,-14.34684490151365,12.797814703771,13.928560184335,-23.947179522498484,-13.785072261830258,0.14393150859056,0.53814264798484,-30.15263542835193,-14.939362056128559,0.14393150859056,0.53814264798484,-29.977648307426662,-14.45443454624095,12.797814703771,13.928560184335,-29.48717567154757,-14.899671160513488,37.822267865775274,0.9016728862301401,0.9188182076538943,35.7346185,1.36e-05,-19.48137665,0.071151209,-19.69002868,1.178417791,1.074806254,0.912075719,175.63246022531894
BABRII,1.638,0.126,0.8476,3.6e-05,1.57e-06,298.15,298.15,0.8160146827409288,0.8254000971293979,-28.159250440001426,-16.484389744393727,1.0629606177253,1.0847500763018,-27.234568530513524,-15.166340074622259,0.070759120959652,0.047320847344868,-28.718919940019813,-17.863150113647826,0.070759120959652,0.047320847344868,-27.588378236585495,-17.85642688740178,1.0629606177253,1.0847500763018,-28.49663771392638,-15.166340074622259,22.929921700686815,0.9886292545613956,0.9799129227519705,4.2200868,1.07e-06,-16.37872283,0.010565111,-20.90521,0.283255749,0.253773263,0.895915665,-586.8317157838708
BOHWIG,0.9778,0.5601,0.8304,6.13e-05,3.27e-06,298.15,298.15,8.209078439099825,7.918008539988882,-27.42769640810646,-13.44672137564082,12.190253696261,12.431049891553,-23.457160057835495,-12.875928984271214,0.26575702996693,0.27123691346068,-30.051883195162766,-13.919224740331478,0.26575702996693,0.27123691346068,-25.46509849780345,-13.693291841794014,12.190253696261,12.431049891553,-28.354116168480722,-13.73220875623738,18.74617163725638,1.0367604932022862,0.9806294562893996,31.634112,0.000225421,-40.57982124,0.433922254,-32.4448,0.738474919,0.207722916,0.281286352,308.600795948502
CALF20,1.5802,0.3792,0.7211,0.000440516,3.63e-06,298.15,298.15,2.780618585600068,2.449595082795778,-36.01609230875907,-16.960034666613698,3.6638224195016003,2.9829860042337,-34.86581001820824,-14.007514900444399,0.28786407554904,0.22425209368068,-37.21747561928041,-20.188218655823224,0.28786407554904,0.22425209368068,-34.86581001820824,-20.152427500925292,3.6638224195016003,2.9829860042337,-35.499668731259234,-14.007514900444399,121.35423654153264,1.1351339677026744,1.2282398959634315,13.012641,0.000225167,-34.73290228,0.569080137,-35.39071,1.977449492,0.219059678,0.110778899,84.68786320671101
Ca-SQA,1.5355,0.2476,0.9102,0.000722012,2.97e-06,298.15,298.15,2.3482746593532915,3.319149203773243,-37.1832391631005,-20.102822422648302,2.9581714047988,4.4350828083955,-35.04426833860195,-18.804716047558244,0.18233802926359,0.28423848275881,-39.40781050029442,-21.61882589787898,0.18233802926359,0.28423848275881,-39.138377417995116,-21.45178468663251,2.9581714047988,4.4350828083955,-35.49097236171964,-19.137826520155002,243.10160164929238,0.7074929493025023,0.6669934999180599,9.8440905,3.87e-05,-30.02241685,0.096463559,-29.20713,2.118584405,1.798900489,0.849104942,76.30411527702779
CAU10,1.148,0.2987,0.9627,6.93e-05,3.98e-06,298.15,298.15,3.735291929365262,3.713587091206141,-29.29632989593655,-16.1905108384955,4.8953777085605,5.2160805008221,-25.769822872026776,-14.64179135107498,0.2952347759189,0.1804885482187,-32.347309411160005,-17.707716247554355,0.2952347759189,0.1804885482187,-25.846133001949077,-16.199042871119627,4.8953777085605,5.2160805008221,-28.274318814151837,-14.64179135107498,17.412055926619114,1.0058447096096153,0.9385165178696929,15.142953,3.35e-05,-26.40687819,0.114250683,-27.26284494,0.776832062,0.334217659,0.430231547,404.9740388916052
CAU21,1.1514,0.0932,0.9896,6.7e-05,2.91e-06,298.15,298.15,1.8276748129881304,1.8709481050367527,-27.721238311344113,-15.725787561824315,2.7012701858485,2.6353090738789,-25.81908191418196,-14.635002517489744,0.09549597557268,0.12167272793664,-29.280528606365245,-17.304783585291354,0.09549597557268,0.12167272793664,-28.244822262925048,-17.304783585291354,2.7012701858485,2.6353090738789,-29.280528606365245,-15.00053500191194,23.024047070774206,0.9768709287376257,1.0250297441853709,4.45336995,0.000180173,-45.95935074,0.07462664,-30.53080093,0.465053365,0.270830921,0.582365254,-1402.865392652115
CuAlPyC,1.4321,0.3315,0.8423,0.000173984,3.95e-06,298.15,298.15,2.5305238053816734,2.6525081382240523,-31.774009780334456,-17.47354346112882,3.5970092863986,3.6642086671918,-30.90897120178154,-15.54561520863192,0.14210255800330002,0.17359066564708,-32.82653467057269,-19.04641643684586,0.14210255800330002,0.17359066564708,-31.859871982967604,-19.044286023895282,3.5970092863986,3.6642086671918,-31.11757725982627,-15.54561520863192,44.04657112745034,0.9540117027030101,0.9816606020841923,10.912743,0.000505066,-38.51298573,0.788471961,-38.140441,1.152255902,0.662804942,0.575223734,100.21010951525844
DAZMID,1.1426,0.1869,0.9883,0.00161408,2.83e-06,298.15,298.15,0.8615378892847642,1.9550679754359561,-30.0979912423747,-16.399783449450023,1.3502609963293999,2.8166420761547,-25.832978667451968,-15.532897047457832,0.0506469236064,0.09659199101436,-51.16532063827785,-17.334637143120954,0.0506469236064,0.09659199101436,-51.16532063827785,-17.334637143120954,1.3502609963293999,2.8166420761547,-25.977011984323095,-16.127103063393818,570.34608821693,0.44066902026371285,0.47938678746584173,8.9458785,3.33e-05,-31.63332419,0.106115815,-30.90655351,0.779024254,0.52935544,0.679510859,-750.3701208084998
ddmof_16520,1.6379,0.2785,0.7385,0.00223446,1.98e-06,298.15,298.15,1.7956780430853794,1.966215863632322,-39.33918470244567,-18.26428750315246,2.4947344729473,2.7137920581551,-36.59819574596641,-16.694963886408058,0.07949427385674501,0.11358839845948,-47.632743840270315,-20.375693419649846,0.07949427385674501,0.11358839845948,-47.632743840270315,-19.214186119053757,2.4947344729473,2.7137920581551,-36.59819574596641,-17.032333671576563,1128.5145815582923,0.9132659726217395,0.9192798930373318,8.433447,422.265,-83.043081,4.346496605,-53.52185,1.993408211,0.364552904,0.182879203,92.11266118322628
ddmof_16703,0.9284,0.409,0.9595,7.15e-05,3.61e-06,298.15,298.15,6.339246175850066,6.03859137385129,-29.553826028337394,-15.439114542100306,8.9946895144368,9.1298514110783,-25.935379761531376,-14.79070576260372,0.35914953650643,0.35021934695490003,-31.814660467307267,-16.269513442218614,0.35914953650643,0.35021934695490003,-26.250910326427345,-15.330103935113728,8.9946895144368,9.1298514110783,-29.905362191121114,-14.79070576260372,19.806088696374324,1.0497888966787259,0.9851956082791798,24.215094,2.21e-05,-25.67940647,0.095244463,-25.65726,0.832426242,0.717412123,0.86183266,325.1081698583034
ddmof_21502,1.1852,0.253,0.9159,0.000186752,2.63e-06,298.15,298.15,2.650302464349456,2.8733508566690813,-31.787208778778954,-16.77197161658173,4.1585350256717,4.4039545099218,-29.182549787900818,-15.748418382365077,0.10099379269675,0.10148138787418,-35.912784123003874,-17.59250980780788,0.10099379269675,0.10148138787418,-35.036215103505825,-16.814048084768725,4.1585350256717,4.4039545099218,-31.874504085669404,-15.748418382365077,71.00833801964335,0.9223734227225159,0.9442729293188358,11.710722,0.538509,-62.59220868,1.915032625,-40.95077,1.12063743,0.030877606,0.02755361,122.25552660697342
ddmof_2168,1.2207,0.4528,0.8005,0.000860428,2.71e-06,298.15,298.15,4.841277466882581,5.102248602745383,-35.59936385181268,-15.617215074352693,7.126468834854,7.6049886198499,-34.01586334373783,-15.11911108377478,0.24245471013043,0.24031418231665,-38.36927223582261,-16.40451568483237,0.24245471013043,0.24031418231665,-38.36927223582261,-15.125906616000709,7.126468834854,7.6049886198499,-34.978610087828294,-15.741835694987659,317.5009898520333,0.948851740441787,0.9370781721161495,20.3705535,134467.0,-100.9177035,15.35122936,-58.17757,3.246356431,0.00070286,0.000216507,68.50186587619682
ddmof_22214,1.015,0.4207,0.8706,0.000166484,3.21e-06,298.15,298.15,5.449641835590317,5.430360454296781,-30.65151127333307,-15.151915462317996,8.2715087714028,8.6279350078356,-27.137194403488202,-14.359362050750915,0.11173898433533,0.14629674176856,-33.1975692725699,-15.888528278547636,0.11173898433533,0.14629674176856,-33.1975692725699,-15.073422060043288,8.2715087714028,8.6279350078356,-32.94172699282905,-14.719843273968852,51.864158297770004,1.0035506632487492,0.958689276621803,22.6654785,2.56729,-69.57107206,1.41746041,-37.91066,1.104797646,0.150927541,0.136611027,175.6886240180649
ddmof_22243,1.0756,0.3521,0.9016,0.000142135,3.49e-06,298.15,298.15,4.195452662197331,4.07721558479916,-30.77964479862428,-15.692593827152836,6.5009773277852,6.3899418770863,-27.915679079445063,-14.728318929706829,0.064650714238853,0.12840754723376,-32.5951141659475,-16.573936356181445,0.064650714238853,0.12840754723376,-31.102261550070832,-15.685586959277853,6.5009773277852,6.3899418770863,-31.6713238956085,-14.728318929706829,40.72634936207755,1.0289994666551256,1.017376597914927,17.7912465,0.268158,-61.15527798,1.195199572,-35.5329,1.05050129,0.157169097,0.149613426,164.831193584655
ddmof_22389,1.2881,0.2121,0.8963,0.000207929,1.23e-06,298.15,298.15,2.2498110253720824,2.1224856710907885,-33.747584485740305,-16.27505414084302,3.1301940152652,2.9659997602386,-32.40943710233139,-15.097716234405901,0.17952657594006,0.13530664100446,-35.49105468760402,-17.399750418867892,0.17952657594006,0.13530664100446,-35.49105468760402,-16.826122913589103,3.1301940152652,2.9659997602386,-34.47418400863106,-15.531311439495402,169.0478300424146,1.0599887933353156,1.0553588227574018,8.950596,3.3388,-69.0847447,2.562642498,-45.29492,1.14699665,0.15711732,0.136981498,123.67504625735684
ddmof_22800,1.4518,0.376,0.6816,9.66e-05,4.22e-06,298.15,298.15,3.3762134551776777,3.648445438859895,-30.27115305625743,-17.36686198373906,4.885735860821,5.4771714361084,-27.210169154614984,-16.580546413705534,0.19959952057732,0.19201264235419,-31.951162365053037,-17.912722279786585,0.19959952057732,0.19201264235419,-27.210169154614984,-17.238439108594655,4.885735860821,5.4771714361084,-31.44967270102405,-16.72662525142403,22.89098983625833,0.9253841154417228,0.8920180640340674,14.2520115,7.31e-06,-20.17510589,0.042366431,-20.58381,0.932840007,0.759634274,0.814324287,173.15011015537613
ddmof_22900,1.1293,0.4809,0.798,0.00181689,2.82e-06,298.15,298.15,3.8489968249740087,5.4485169593164136,-33.930199338636214,-14.317879688908116,6.6209746476449,8.6425007132916,-30.636182288292968,-13.775976335856367,0.06387754268268,0.12813715906956,-43.002811769094286,-14.833803339803785,0.06387754268268,0.12813715906956,-43.002811769094286,-14.284396995752013,6.6209746476449,8.6425007132916,-32.11607428676763,-14.708593476534901,644.2870055719839,0.706430181591324,0.7660947759554718,23.464401,6548.4,-86.95148253,17.52949945,-59.61711,2.718700487,0.006184413,0.002274768,80.89817498277415
ddmof_22908,1.0791,0.4158,0.7875,0.00012929,3.13e-06,298.15,298.15,5.692807816022521,5.403094962826314,-31.38924436650062,-16.046558339384184,8.176306897199,8.164176195526199,-28.628057787878927,-15.05198336093559,0.26148132962912,0.20973862402999,-32.93474014275741,-16.908180196386514,0.26148132962912,0.20973862402999,-31.421410409727084,-15.056515324783586,8.176306897199,8.164176195526199,-32.604849487914734,-15.958991289414353,41.30669606814822,1.0536197966514376,1.0014858451583206,21.1236885,0.079403,-57.80986947,1.253758922,-40.05644,1.117166876,0.170606326,0.152713377,129.59304753494746
ddmof_23350,0.9875,0.3477,0.9225,0.00106113,2.19e-06,298.15,298.15,3.159083139969275,2.7555286272540505,-32.24449725700496,-15.19053711963353,5.5166840854413,4.4484666884582005,-28.767641735913827,-14.335090816970991,0.05001157387904,0.05107369429632,-42.77246855412617,-16.408507613959213,0.05001157387904,0.05107369429632,-42.77246855412617,-16.408507613959213,5.5166840854413,4.4484666884582005,-29.792238904172866,-14.400762055197093,484.53402532692905,1.146452665641957,1.240131594050914,19.219983,99.7803,-76.57009724,2.304808966,-43.39536,1.983045202,0.493957483,0.24909038,84.22861519409048
ddmof_23421,0.9329,0.476,0.8797,0.000149825,3.6e-06,298.15,298.15,6.833667211150944,6.292220057718028,-30.36697487507893,-14.612839749825737,11.284450375049,11.171082917246,-26.464873028324327,-14.116576624116377,0.07188978066178,0.07296863764190001,-32.518049024587945,-15.194601149734218,0.07188978066178,0.07296863764190001,-30.16776978367195,-14.27228327387781,11.284450375049,11.171082917246,-31.579570471488058,-15.037079264764758,41.61804399498778,1.0860502570579507,1.0101482961537214,28.055694,0.324987,-60.36808082,4.547812255,-43.21645,1.36149564,0.061713535,0.045327751,125.76332625600902
ddmof_23639,1.0548,0.347,0.919,0.000389101,4.08e-06,298.15,298.15,3.742246990916497,4.025498530946942,-31.696899781284227,-16.306413182113484,5.9388579352284,6.5003930718742,-28.71680292680713,-15.437265191653644,0.09759089161641,0.10191252466264,-36.82320912878296,-16.902622552701274,0.09759089161641,0.10191252466264,-36.82320912878296,-16.724577678050437,5.9388579352284,6.5003930718742,-31.35501088882672,-15.619021480927437,95.3678687823851,0.9296356618059071,0.9136152028903676,17.968902,1.15883,-66.0421798,1.399495678,-40.92846,1.433550352,0.155014206,0.108133074,153.47794493290223
ddmof_23741,1.0621,0.3408,0.9214,0.00316219,4.09e-06,298.15,298.15,1.6229247621698413,4.112430517660709,-31.867744078348874,-16.492222413477954,2.9612493439341,6.428287153299,-28.83195036758303,-15.611640417758158,0.052745822162638005,0.1318286273409,-51.13242497653288,-17.481028801796402,0.052745822162638005,0.1318286273409,-51.13242497653288,-17.481028801796402,2.9612493439341,6.428287153299,-28.87478745171154,-15.829232772747792,773.1514002074816,0.39463882859536353,0.46065915745750785,17.556981,0.401162,-62.86361107,1.369742107,-39.99857,1.230987917,0.249286028,0.202508916,153.0296944318588
ddmof_23744,1.1881,0.2608,0.8992,0.000160535,3.18e-06,298.15,298.15,3.041498447132133,2.9040899526233828,-32.73124839743117,-17.54511326599693,4.5955941281067,4.5454112333399,-30.990135480245893,-17.167775309107643,0.09601188482406,0.09620271340418,-34.22010109475372,-18.189086575453835,0.09601188482406,0.09620271340418,-34.22010109475372,-17.552931269940572,4.5955941281067,4.5454112333399,-33.0560028293151,-17.237155264622555,50.48268852745644,1.0473155090749087,1.0110403420481968,11.873448,0.605051,-60.04561851,1.456285711,-41.44053437,1.150570793,0.340410567,0.29586234,115.28055720364668
ddmof_3313,1.471,0.1012,0.9112,5.5e-05,2.53e-07,298.15,298.15,0.8429192159220641,1.3772741836791866,-31.894286908174536,-16.690597717067252,1.0880247236682,1.9965791774984,-29.84445949773681,-15.602770748624923,0.15030438138579,0.12085487003135,-38.99047208157471,-18.962089621831367,0.15030438138579,0.12085487003135,-38.99047208157471,-18.962089621831367,1.0880247236682,1.9965791774984,-29.953166640975674,-16.682365134409082,217.390445097055,0.6120199056296232,0.5449444409366664,3.72311205,1.62e-05,-34.34037344,0.023556458,-28.76526,0.343404307,0.306627871,0.892906304,916.8270984875898
ddmof_6878,1.2066,0.4304,0.8052,0.00114079,2.79e-06,298.15,298.15,4.386484557893405,4.793349001123173,-36.79454319533133,-15.565170347832536,6.8551797293245,7.1445433517519,-34.77020318682282,-14.673710408807892,0.061056587512812004,0.21366409508922,-40.42084191236,-16.242269431639688,0.061056587512812004,0.21366409508922,-40.42084191236,-15.949866205074612,6.8551797293245,7.1445433517519,-35.768305296078005,-14.673710408807892,408.88515810567816,0.9151189610572176,0.9594986539822163,19.5162975,58615400.0,-114.4751318,14.60029304,-56.55804,3.54646116,0.001927298,0.000543443,66.72351266627965
